timestamp,scan_index,absolute_frequency_mhz,offset_frequency_mhz,start_frequency_mhz,end_frequency_mhz,bandwidth_khz,bandwidth_bins,avg_power_db,peak_power_db
1777950077.634125,6,100.34289245605468,0.3428924560546875,100.34161987304688,100.34405517578125,2.435302734375,6,67.09342568840815,68.04225182558739
1777950077.7916439,7,99.86304626464843,-0.1369537353515625,99.86184692382812,99.86405334472656,2.2064208984375,7,66.36031387066295,66.65100378607883
1777950077.7916439,7,99.90299987792969,-0.0970001220703125,99.86579284667968,99.9350341796875,69.2413330078125,803,67.3693826292216,73.40831697067024
1777950077.7916439,7,99.93848571777343,-0.0615142822265625,99.93634338378907,99.94081115722656,4.4677734375,13,66.85886402895738,68.01840277438666
1777950077.7916439,7,100.27010345458984,0.27010345458984375,100.26817626953125,100.26929321289063,3.1768798828125,11,67.26123544703441,70.36039460135517
1777950077.7916439,7,100.29884643554688,0.298846435546875,100.2734130859375,100.32756652832032,54.1534423828125,2207,68.97331632515574,77.30728412622378
1777950077.953235,8,99.86375122070312,-0.136248779296875,99.86316528320313,99.86434631347656,1.1810302734375,4,67.05795377786922,67.37637872327144
1777950077.953235,8,99.89952087402344,-0.1004791259765625,99.86614990234375,99.93536376953125,69.2138671875,998,67.57725455266953,72.82194409006262
1777950077.953235,8,100.25544128417968,0.2554412841796875,100.25479125976562,100.25587158203125,1.080322265625,5,67.13908219038599,67.55299886049693
1777950077.953235,8,100.29693298339843,0.2969329833984375,100.26076049804688,100.33099975585938,70.2392578125,1956,68.56829082108099,76.10440245898968
1777950078.1549811,9,99.86819152832031,-0.1318084716796875,99.86573791503906,99.86981201171875,4.0740966796875,26,66.96950354448632,70.7339511494243
1777950078.1549811,9,99.901708984375,-0.098291015625,99.87077331542969,99.93933715820313,68.5638427734375,877,67.43463777705732,72.1545008749892
1777950078.1549811,9,99.94344787597656,-0.0565521240234375,99.94275207519532,99.94438171386719,1.629638671875,6,67.07744046261651,68.25069889730773
1777950078.1549811,9,100.297802734375,0.297802734375,100.26700439453126,100.32780456542969,60.8001708984375,2205,68.88567705768054,76.7451644200561
1777950078.317777,10,99.86337585449219,-0.1366241455078125,99.86280822753906,99.86393432617187,1.1260986328125,4,66.17642528775411,66.4571388515256
1777950078.317777,10,99.9002899169922,-0.0997100830078125,99.8651336669922,99.93499755859375,69.8638916015625,819,67.21884683252836,72.6766735099137
1777950078.317777,10,99.94152526855468,-0.0584747314453125,99.9360595703125,99.93990478515624,5.5389404296875,17,66.5697107431176,68.4159435803174
1777950078.317777,10,100.2987274169922,0.2987274169921875,100.2741455078125,100.32495727539063,50.811767578125,2286,69.28595315941213,79.20459011346881
1777950718.535462,1,99.89598693847657,-0.1040130615234375,99.86242370605468,99.93189392089843,69.47021484375,1008,68.10423255713489,74.62933315760401
1777950718.535462,1,99.94047241210937,-0.059527587890625,99.935986328125,99.93797302246094,6.060791015625,6,66.83975339493468,67.98327234146969
1777950718.535462,1,100.29739074707031,0.2973907470703125,100.2603759765625,100.32821655273438,67.840576171875,1489,68.36023733804376,73.96075555974608
1777950718.720316,2,99.90185546875,-0.09814453125,99.86885070800781,99.93038330078124,61.5325927734375,1200,68.31224973189956,73.54373049131547
1777950718.720316,2,100.29715270996094,0.2971527099609375,100.26058654785156,100.33126525878906,70.6787109375,1383,68.26962025561046,74.8368741557234
1777950718.720316,2,100.33306884765625,0.33306884765625,100.33264770507813,100.33374633789063,1.0986328125,3,67.37136097502514,67.92933373491218
1777950718.884638,3,99.85750274658203,-0.14249725341796876,99.85531921386719,99.85679321289062,2.9205322265625,5,67.88216931202649,69.40472991232019
1777950718.884638,3,99.90013427734375,-0.09986572265625,99.86106872558594,99.9348876953125,73.8189697265625,809,67.73254085458979,72.34836726982907
1777950718.884638,3,99.94217529296876,-0.05782470703125,99.94082946777344,99.94417114257813,3.3416748046875,11,67.07548698245692,68.12535078450355
1777950718.884638,3,100.26164855957032,0.2616485595703125,100.26080627441407,100.26223449707031,1.42822265625,4,66.97735520198488,67.82077349239445
1777950718.884638,3,100.29764709472656,0.2976470947265625,100.26378173828125,100.32915954589843,65.3778076171875,1564,68.5496214324687,75.16987412330661
1777950719.037142,4,99.86683654785156,-0.1331634521484375,99.86268920898438,99.86983947753906,7.1502685546875,34,67.20192122198905,69.13698979459829
1777950719.037142,4,99.90089416503906,-0.0991058349609375,99.8708282470703,99.92988891601563,59.0606689453125,929,67.94513636699133,73.17132810580928
1777950719.037142,4,100.29546813964843,0.2954681396484375,100.2654296875,100.32471923828125,59.28955078125,1596,68.47524134504897,74.80986193219928
1777950719.037142,4,100.32745666503907,0.3274566650390625,100.32565307617188,100.32989196777343,4.2388916015625,16,67.25073435289255,69.14771919271517
1777950719.197334,5,99.86528930664062,-0.134710693359375,99.86407165527343,99.86627807617188,2.2064208984375,5,67.52225113718418,68.80893843434953
1777950719.197334,5,99.90148010253907,-0.0985198974609375,99.86895141601562,99.93021850585937,61.26708984375,933,67.88079018226954,73.67229249415713
1777950719.197334,5,99.93973541259766,-0.06026458740234375,99.93115234375,99.94183654785157,12.2589111328125,46,67.30195336883388,69.98852512838897
1777950719.197334,5,100.26201019287109,0.26201019287109373,100.25968017578126,100.26091613769532,3.0303955078125,3,66.96370403882872,67.6174683139324
1777950719.197334,5,100.29760131835937,0.297601318359375,100.26539306640625,100.32971801757813,64.324951171875,1558,68.36058228296689,75.0202023156343
1777950719.363702,6,99.863916015625,-0.136083984375,99.86108703613282,99.86221313476562,5.4931640625,7,66.75021911505954,68.91787498823638
1777950719.363702,6,99.9057830810547,-0.0942169189453125,99.86925354003907,99.9403076171875,71.0540771484375,963,67.87060931484407,72.97904074692804
1777950719.363702,6,100.29638366699218,0.2963836669921875,100.26344299316406,100.33096313476562,67.5201416015625,1534,68.35729150878103,76.25927804631029
1777950719.363702,6,100.33302307128906,0.3330230712890625,100.33214416503907,100.33364562988281,1.50146484375,6,67.0155169533624,68.4387588752374
1777950719.529771,7,99.87024688720703,-0.12975311279296875,99.8623779296875,99.86534423828125,7.7362060546875,9,67.25150492671553,69.81882288646932
1777950719.529771,7,99.90644226074218,-0.0935577392578125,99.87454528808594,99.94035339355469,65.80810546875,925,67.79747637131872,73.66047613158075
1777950719.529771,7,100.2961639404297,0.2961639404296875,100.2670684814453,100.32786865234375,60.8001708984375,1695,68.36595357761266,74.14874159968655
1777950719.683981,8,99.8714599609375,-0.1285400390625,99.86923522949219,99.87286071777343,3.62548828125,13,67.51390397710813,68.98318109446832
1777950719.683981,8,99.90187377929688,-0.098126220703125,99.87398681640624,99.93258972167969,58.6029052734375,1186,68.21061998588743,74.02265157155837
1777950719.683981,8,100.296044921875,0.296044921875,100.26445007324219,100.3262939453125,61.8438720703125,1594,68.36594746843875,74.76268755567719
1777950719.683981,8,100.32903137207032,0.3290313720703125,100.32767639160156,100.33065185546874,2.9754638671875,11,67.46599459955523,69.11101721600811
1777950719.872941,9,99.900537109375,-0.099462890625,99.86518859863281,99.93160095214844,66.412353515625,1164,68.10891987606351,74.29694236230942
1777950719.872941,9,100.26490783691406,0.2649078369140625,100.26455078125,100.26562194824218,1.0711669921875,5,67.16348339077403,68.33498391578215
1777950719.872941,9,100.2977294921875,0.2977294921875,100.26883544921876,100.32649536132813,57.659912109375,1674,68.63136911189225,75.2268563241636
1777950719.872941,9,100.32908630371094,0.3290863037109375,100.328125,100.33025817871093,2.1331787109375,10,67.10212242095005,68.23946501582506
1777950720.0291479,10,99.86904296875,-0.13095703125,99.86813659667969,99.86987609863282,1.739501953125,6,67.65293586765064,69.24966884998264
1777950720.0291479,10,99.90227661132812,-0.097723388671875,99.87311706542968,99.93294677734374,59.8297119140625,1134,67.97239089946108,73.38837541877129
1777950720.0291479,10,99.9358123779297,-0.0641876220703125,99.93506164550782,99.93660888671874,1.5472412109375,4,67.48138343868736,68.60021629032721
1777950720.0291479,10,100.29677734375,0.29677734375,100.26725158691406,100.32449035644531,57.23876953125,1812,68.6328652185025,75.91262740351902
1777950720.0291479,10,100.32809753417969,0.3280975341796875,100.3258270263672,100.32989196777343,4.06494140625,19,67.06126133092282,68.8459348661986
